,source_id,source_name,author,title,description,url,url_to_image,published_at,content,key_word
831,reuters,Reuters,Reuters Staff,Zimbabwe expects maize output to more than triple this year - Reuters,"Zimbabwe expects to harvest up to 2.8 million tonnes of the maize this year, three times 2020 output thanks to higher than usual rainfall, official data showed on Wednesday.",https://www.reuters.com/article/uk-zimbabwe-grains-idUSKCN2AV0VO,https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553570013&r=LYNXNPEH220G7&w=800,2021-03-03T09:37:00Z,"By Reuters Staff
A women sells maize fom the back of her truck in Harare, Zimbabwe, November 29, 2017. REUTERS/Siphiwe Sibeko
HARARE (Reuters) - Zimbabwe expects to harvest up to 2.8 million tonnes… [+1329 chars]",farmers
832,reuters,Reuters,Anna-Catherine Brigida,Nicaraguan coffee farmers brew fresh plans after hurricanes wreck harvests - Reuters,"Maria Gonzalez, 50, knows that growing coffee in Nicaragua's northern mountains - as she has done since she was a little girl - gets harder and harder each year.",https://www.reuters.com/article/us-nicaragua-coffee-climate-change-trfn-idUSKBN2AT1P5,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-01T08:26:00Z,"JINOTEGA, Nicaragua (Thomson Reuters Foundation) - Maria Gonzalez, 50, knows that growing coffee in Nicaraguas northern mountains - as she has done since she was a little girl - gets harder and harde… [+6172 chars]",farmers
833,engadget,Engadget,https://www.engadget.com/about/editors/stack-commerce,The Zebra provides hassle-free savings on car insurance,This car insurance company is dedicated to proving that insurance doesn’t have to be a nightmare.,https://www.engadget.com/zebra-145552102.html,https://s.yimg.com/uu/api/res/1.2/iFavAf.6XAnQn3pgaem0Lg--~B/aD02Mjc7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://s.yimg.com/os/creatr-uploaded-images/2021-03/f09e3890-81ca-11eb-bfee-c9bb4ac304d2.cf.jpg,2021-03-15T14:55:52Z,"The road can be dangerous, and were not just talking about invisible patches of ice. Despite the fact that 77 percent of drivers have been in at least one accident in their life, a lot of drivers are… [+2653 chars]",farmers
834,reuters,Reuters,Reuters Staff,Prickly problem: Taiwan says won't be beaten by China pineapple ban - Reuters,"Taiwan will not be beaten by China's ban on pineapple imports and will rally round its farmers to turn crisis into opportunity with new markets and more sales at home, President Tsai Ing-wen said on Wednesday, offering a defiant rebuke to Beijing.",https://www.reuters.com/article/us-taiwan-china-pineapple-idUSKCN2AV0OK,https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553559544&r=LYNXNPEH220BR&w=800,2021-03-03T08:02:00Z,"By Reuters Staff
TAIPEI (Reuters) - Taiwan will not be beaten by Chinas ban on pineapple imports and will rally round its farmers to turn crisis into opportunity with new markets and more sales at h… [+1779 chars]",farmers
835,techcrunch,TechCrunch,Manish Singh,Google unveils $25 million in grants aimed at empowering women and girls,"Google announced a range of programs as well as grants worth $25 million on Monday to fund works of nonprofits and social enterprises that are committed to empower women and girls. The effort, unveiled on Internet Women’s Day, is aimed at addressing systemic …",http://techcrunch.com/2021/03/07/google-unveils-25-million-in-grants-aimed-at-empowering-women-and-girls/,https://techcrunch.com/wp-content/uploads/2021/03/google-internet-saathi.jpg?w=651,2021-03-08T05:53:40Z,"Google announced a range of programs as well as grants worth $25 million on Monday to fund works of nonprofits and social enterprises that are committed to empower women and girls.
The effort, unvei… [+1932 chars]",farmers
836,reuters,Reuters,Silke Koltrowitz,More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate - Reuters,"As confectionery groups scramble to reduce added sugar, chocolate sweetened with cocoa fruit pulp is about to hit supermarket shelves with food giant Nestle ready to launch its ""Incoa"" bar.",https://www.reuters.com/article/us-nestle-chocolate-idUSKBN2BA2DJ,https://static.reuters.com/resources/r/?m=02&d=20210318&t=2&i=1555379905&r=LYNXMPEH2H1CM&w=800,2021-03-18T17:53:00Z,"ZURICH (Reuters) - As confectionery groups scramble to reduce added sugar, chocolate sweetened with cocoa fruit pulp is about to hit supermarket shelves with food giant Nestle ready to launch its Inc… [+3828 chars]",farmers
837,business-insider,Business Insider,Sponsor Post,"Japanese rice farmers reach out to the world with eco-friendly, smart-farming production","Summary List PlacementMiyagi prefecture isn't just the economic and cultural hub of Japan's northeastern Tohoku region. Its fertile alluvial plains also make it one of the nation's major rice producers. Tome, a city in the northern part of the prefecture, has…",https://www.businessinsider.com/sc/japanese-farmers-use-eco-friendly-smart-farming-for-rice-production-2021-3,https://i.insider.com/603e59a887d37600190d09d5?width=1200&format=jpeg,2021-03-08T15:00:00Z,"Insider Studios
Miyagi prefecture isn't just the economic and cultural hub of Japan's northeastern Tohoku region. Its fertile alluvial plains also make it one of the nation's major rice producers. T… [+7374 chars]",farmers
838,reuters,Reuters,Reuters Staff,China says Taiwan pineapple ban not about politics as war of words escalates - Reuters India,"China on Monday denied accusations by Taiwan that a ban on pineapples from the island was about politics, saying it was purely a matter of biosecurity, in an escalating war of words that has added to existing tensions.",https://www.reuters.com/article/us-china-taiwan-pineapple-idUSKCN2AT2DY,https://static.reuters.com/resources/r/?m=02&d=20210301&t=2&i=1553318842&r=LYNXNPEH201EL&w=800,2021-03-01T12:47:00Z,"By Reuters Staff
BEIJING (Reuters) - China on Monday denied accusations by Taiwan that a ban on pineapples from the island was about politics, saying it was purely a matter of biosecurity, in an esc… [+2010 chars]",farmers
839,reuters,Reuters,Sam Mednick,"No trees, no crops, no jobs: Burkina Faso's women fall back on hard labour - Reuters","Wiping her sandy fingers on her shirt, Balkissa Sawadogo for a moment rests her aching body from shovelling sand and gravel into piles.",https://www.reuters.com/article/us-burkina-climate-change-women-idUSKBN2B706M,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-15T03:07:50Z,"OUAGADOUGOU (Thomson Reuters Foundation) - Wiping her sandy fingers on her shirt, Balkissa Sawadogo for a moment rests her aching body from shovelling sand and gravel into piles.
Three years ago, as… [+5396 chars]",farmers
840,reuters,Reuters,Tom Polansek,U.S. says Mexico plan to ban GMO corn imports does not apply to animal feed - Reuters Africa,"U.S. Agriculture Secretary Tom Vilsack said on Friday that a Mexican plan to ban imports of genetically modified (GMO) corn would apply to grain used for human food products, not livestock feed, based on recent talks he had with Mexican Agriculture Secretary …",https://www.reuters.com/article/us-usa-corn-mexico-idUSKBN2BI32G,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-26T20:48:00Z,"CHICAGO (Reuters) - U.S. Agriculture Secretary Tom Vilsack said on Friday that a Mexican plan to ban imports of genetically modified (GMO) corn would apply to grain used for human food products, not … [+1696 chars]",farmers
841,reuters,Reuters,Donna Omulo,"In Kenya, speciality tea finds favour with health conscious consumers - Reuters","Bella Gwada picks purple-tipped tea leaves at a farm in central Kenya early on a Saturday morning before moving to process, brew and taste the produce which had been harvested earlier.",https://www.reuters.com/article/uk-kenya-tea-idUSKBN2B210K,https://static.reuters.com/resources/r/?m=02&d=20210310&t=2&i=1554373702&r=LYNXMPEH290LH&w=800,2021-03-10T10:18:00Z,"A worker shows packages of purple tea leaves named TRFK 306/1, a clone by the Tea Research Foundation of Kenya, at the Gatanga industries limited in Gatura settlement of Muranga county, Kenya January… [+1670 chars]",farmers
842,reuters,Reuters,Donna Omulo,"In Kenya, speciality tea finds favour with health conscious consumers - Reuters","Bella Gwada picks purple-tipped tea leaves at a farm in central Kenya early on a Saturday morning before moving to process, brew and taste the produce which had been harvested earlier.",https://www.reuters.com/article/us-kenya-tea-idUSKBN2B20VI,https://static.reuters.com/resources/r/?m=02&d=20210310&t=2&i=1554371683&r=LYNXMPEH290K7&w=800,2021-03-10T10:01:00Z,"NAIROBI (Reuters) - Bella Gwada picks purple-tipped tea leaves at a farm in central Kenya early on a Saturday morning before moving to process, brew and taste the produce which had been harvested ear… [+1437 chars]",farmers
843,reuters,Reuters,Reuters Staff,"Fonterra to sell China JV farms, Beingmate stake as profit jumps 43% - Reuters",New Zealand's Fonterra said on Wednesday it will sell its joint venture farms in China and its remaining stake in infant formula maker Beingmate as it looks to move its focus from Beijing and prioritise domestic operations.,https://www.reuters.com/article/us-fonterra-results-idUSKBN2B8313,https://static.reuters.com/resources/r/?m=02&d=20210316&t=2&i=1555126277&r=LYNXMPEH2F1OD&w=800,2021-03-16T21:54:00Z,"By Reuters Staff
(Reuters) - New Zealands Fonterra said on Wednesday it will sell its joint venture farms in China and its remaining stake in infant formula maker Beingmate as it looks to move its f… [+1816 chars]",farmers
844,business-insider,Business Insider,Emily Canal,"5 steps anyone can take to start an urban farm and generate income, from the company behind Fenway Park's urban farm","Summary List PlacementOff the third base line of Boston's Fenway Park, tucked behind the baseball stadium's light green walls, sits a different kind of greenery: a 5,000-square-foot urban farm. 
The farm was built by Green City Growers, a business launched in…",https://www.businessinsider.com/how-to-start-urban-farm-and-profit-right-now-2021-3,https://i.insider.com/605c9ea9106eb50019d058c5?width=1200&format=jpeg,2021-03-25T16:44:08Z,"Off the third base line of Boston's Fenway Park, tucked behind the baseball stadium's light green walls, sits a different kind of greenery: a 5,000-square-foot urban farm. 
The farm was built by Gre… [+5227 chars]",farmers
845,reuters,Reuters,Alasdair Pal,India summons British envoy over 'unwarranted' criticism of farm protests - Reuters,"India's foreign ministry said on Tuesday it had summoned the United Kingdom's high commissioner over what it called ""unwarranted and tendentious discussion"" of Indian agricultural reforms in the British parliament.",https://www.reuters.com/article/india-farms-protests-britain-idUSKBN2B11TC,https://static.reuters.com/resources/r/?m=02&d=20210309&t=2&i=1554275298&r=LYNXMPEH280Y2&w=800,2021-03-09T14:53:00Z,"Women farmers attend a protest against farm laws on the occasion of International Women's Day at Bahadurgar near Haryana-Delhi border, India, March 8, 2021. REUTERS/Danish Siddiqui
NEW DELHI (Reuter… [+1574 chars]",farmers
846,techcrunch,TechCrunch,Catherine Shu,Indonesian social commerce app KitaBeli gets $10M led by Go Ventures,"KitaBeli, an Indonesian social commerce app for group buying, announced today it has raised a $10 million Series A. The round was led by Gojek’s investment arm Go Ventures, with participation from returning investors AC Ventures and East Ventures. KitaBeli cu…",http://techcrunch.com/2021/03/24/indonesian-social-commerce-app-kitabeli-gets-10m-led-by-go-ventures/,https://techcrunch.com/wp-content/uploads/2021/03/KitaBeli-team.jpg?w=600,2021-03-24T08:12:57Z,"Indonesian social commerce app KitaBelis team, including founders Prateek Chaturvedi (seated, left front row and Ivana Medea Tjandra (center front row)
KitaBeli, an Indonesian social commerce app fo… [+3309 chars]",farmers
847,techcrunch,TechCrunch,Jonathan Shieber,Planting seed investments on tech’s frontiers nets KdT Ventures $50 million for its latest fund,"Like other venture investors over the past year, Cain McClary, co-founder of the investment firm KdT Ventures, recently made the jump to Austin. But unlike the rest of them, he was coming from Black Mountain, NC. McClary had spent the better part of the last …",http://techcrunch.com/2021/03/23/planting-seed-investments-on-techs-frontiers-nets-kdt-ventures-50-million-for-its-latest-fund/,https://techcrunch.com/wp-content/uploads/2020/02/GettyImages-155097021.jpg?w=600,2021-03-23T13:05:39Z,"Like other venture investors over the past year, Cain McClary, co-founder of the investment firm KdT Ventures, recently made the jump to Austin. But unlike the rest of them, he was coming from Black … [+3648 chars]",farmers
848,reuters,Reuters,Jake Spring,Bunge bought soy from biggest destroyers of Brazilian savanna in 2020 - Reuters,"Global commodities trader Bunge bought soybeans from farms responsible for deforesting an area twice as large as Manhattan in Brazil's Cerrado savanna in 2020, the most among the world's major trading firms, a report said on Tuesday.",https://www.reuters.com/article/brazil-environment-agriculture-idUSL4N2LR3C0,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-30T13:31:00Z,"BRASILIA, March 30 (Reuters) - Global commodities trader Bunge bought soybeans from farms responsible for deforesting an area twice as large as Manhattan in Brazils Cerrado savanna in 2020, the most … [+3232 chars]",farmers
849,reuters,Reuters,Silke Koltrowitz,More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate - Reuters,"As confectionery groups scramble to reduce added sugar, chocolate sweetened with cocoa fruit pulp is about to hit supermarket shelves with food giant Nestle ready to launch its ""Incoa"" bar.",https://www.reuters.com/article/nestle-chocolate-idUSL8N2LE4ZJ,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-18T17:25:00Z,"* Nestle to launch cocoa fruit chocolate in supermarkets
* Barry Callebaut, Lindt, Mondelez also launched products
* Cocoa fruit appeals to health-conscious consumers
* Trend could help reduce sug… [+4064 chars]",farmers
850,reuters,Reuters,Reuters Staff,"La Nina has ended, Australian weather bureau says - Reuters","A La Nina weather event has subsided, Australia's weather bureau said on Tuesday, ending a six-month spell of greater rainfall and cooler than average temperatures across the country's east coast.",https://www.reuters.com/article/us-australia-weather-idUSKBN2BM0CV,https://static.reuters.com/resources/r/?m=02&d=20210330&t=2&i=1556697034&r=LYNXMPEH2T05Y&w=800,2021-03-30T05:21:00Z,"By Reuters Staff
FILE PHOTO: Kids ride bicycles through floodwaters as severe flooding affects the suburb of McGraths Hill after days of heavy rain in the state of New South Wales, in Sydney, Austra… [+788 chars]",farmers
851,vice-news,Vice News,"Azure Gilman, Azure Gilman",Drug Cartels Are Trying to Get Into Mexico’s Avocado Business,"That's why avocado farmers are organizing themselves to defend their orchards, and their livelihoods.",https://www.vice.com/en/article/xgzbx7/drug-cartels-are-trying-to-get-into-mexicos-avocado-business,https://video-images.vice.com/articles/604e6fe2156fc5009ab11a81/lede/1615753448081-screen-shot-2021-03-14-at-42341-pm.png?image-resize-opts=Y3JvcD0xeHc6MC45ODkyeGg7MHh3LDB4aCZyZXNpemU9MTIwMDoqJnJlc2l6ZT0xMjAwOio,2021-03-15T13:48:54Z,"Hector Tata Saavedra gathers a group of men to give them instructions before they go out on patrol.  
Wearing masks and carrying weapons, Saavedra tells the group that they need to go out and make s… [+1781 chars]",farmers
852,reuters,Reuters,Karen Braun,Column: U.S. dominance in global grain markets has faded despite robust exports - Reuters,"The United States for many decades had been known as the world’s breadbasket, leading the way in corn, soybean and wheat exports. But although trade volumes remain historically high, the country’s relative impact on global exports is smaller than ever.",https://www.reuters.com/article/us-usa-grains-braun-idUSKCN2AV0YC,https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553570933&r=LYNXNPEH220GT&w=800,2021-03-03T09:45:00Z,"FORT COLLINS, Colo. (Reuters) - The United States for many decades had been known as the worlds breadbasket, leading the way in corn, soybean and wheat exports. But although trade volumes remain hist… [+5882 chars]",farmers
853,wired,Wired,Matt Simon,Want to Make Energy and Save Water? Slap Panels on Canals,"Covering waterways would, in a sense, make solar panels water-cooled, boosting their efficiency.",https://www.wired.com/story/why-covering-canals-with-solar-panels-is-a-power-move/,"https://media.wired.com/photos/6053b048feb5e7413991806f/191:100/w_1280,c_limit/Science_canal_128073910.jpg",2021-03-19T11:00:00Z,"Peanut butter and jelly. Hall &amp; Oates. Now theres a duo that could literally and figuratively be even more powerful: solar panels and canals. What if instead of leaving canals open, letting the s… [+4017 chars]",farmers
854,vice-news,Vice News,"Angad Singh, David Caprara, Azure Gilman",The Resilient Farmers of Fukushima,"The region was rocked by a nuclear disaster nearly 10 years ago, but farmers have adapted, and still grow world famous produce.",https://www.vice.com/en/article/5dpep8/the-resilient-farmers-of-fukushima,https://video-images.vice.com/articles/602eb22b4161b30094a698f1/lede/1613674098828-untitled-design.png?image-resize-opts=Y3JvcD0xeHc6MC44NDI3eGg7MHh3LDB4aCZyZXNpemU9MTIwMDoqJnJlc2l6ZT0xMjAwOio,2021-03-01T15:51:31Z,"FUKUSHIMA, JAPAN Noboru Saito says his rice is considered some of the best in Japan, but to harvest his crops safely, hes got some extra equipment that most farmers would never keep in their tool she… [+3567 chars]",farmers
855,cnn,CNN,"Opinion by Richard Galant, CNN",Opinion: Who's teaching us to hate,Where does the hate come from? That was the question on many people's minds after the killing of women at three spas in Georgia on Tuesday drew even more attention to the targeting of Asian Americans in the year since the coronavirus pandemic was declared.,https://www.cnn.com/2021/03/21/opinions/whos-teaching-us-to-hate-opinion-weekly-column-galant/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210319015727-01-atlanta-shooting-memorial-0318-super-tease.jpg,2021-03-21T12:00:23Z,"Sign up to get our new weekly column as a newsletter. We're looking back at the strongest, smartest opinion takes of the week from CNN and other outlets.
 (CNN)Where does the hate come from? That wa… [+15302 chars]",farmers
856,reuters,Reuters,Reuters Staff,China to crack down on use of leanness enhancers in cattle and sheep - Reuters,China's agriculture ministry said on Friday it will crack down on the use of leanness-enhancing agents in farm animals to guarantee the quality and safety of livestock products.,https://www.reuters.com/article/china-livestock-clenbuterol-idUSL4N2LH33A,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-19T14:53:00Z,"By Reuters Staff
HONG KONG, March 19 (Reuters) - Chinas agriculture ministry said on Friday it will crack down on the use of leanness-enhancing agents in farm animals to guarantee the quality and sa… [+854 chars]",farmers
857,reuters,Reuters,Reuters Staff,'Troubling' signs of Myanmar food price rises since coup: U.N. agency - Reuters,The U.N. food agency said on Tuesday rising food and fuel prices in Myanmar since a Feb. 1 military coup risk undermining the ability of poor families to feed themselves.,https://www.reuters.com/article/us-myanmar-politics-food-idUSKBN2B80H4,https://static.reuters.com/resources/r/?m=02&d=20210316&t=2&i=1555028755&r=LYNXMPEH2F09Q&w=800,2021-03-16T06:04:00Z,"By Reuters Staff
(Reuters) - The U.N. food agency said on Tuesday rising food and fuel prices in Myanmar since a Feb. 1 military coup risk undermining the ability of poor families to feed themselves… [+2495 chars]",farmers
858,reuters,Reuters,Reuters Staff,Plague of mice hits parts of rural Australia - Reuters,"Some rural communities in the Australian state of New South Wales are suffering their worst plague of mice in decades after a bumper grain harvest, local people said.",https://www.reuters.com/article/us-australia-mice-idUSKBN2BB0VX,https://static.reuters.com/resources/r/?m=02&d=20210319&t=2&i=1555462151&r=LYNXMPEH2I0H1&w=800,2021-03-19T09:35:00Z,"By Reuters Staff
SYDNEY (Reuters) - Some rural communities in the Australian state of New South Wales are suffering their worst plague of mice in decades after a bumper grain harvest, local people s… [+1089 chars]",farmers
859,reuters,Reuters,"Hugh Bronstein, Maximilian Heath","UPDATE 3-Dryness wallops Argentina's soy crop forecast, more cuts expected - Reuters","Soy crops in key parts of Argentina's farm belt have been hit by a yield-shriveling drought, spurring the Rosario grains exchange to slash its 2020/21 harvest estimate by 4 million tonnes on Wednesday to 45 million.",https://www.reuters.com/article/argentina-grains-weather-idUSL1N2L81J3,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-10T20:13:00Z,"(New throughout, adds comments from farmers)
BUENOS AIRES, March 10 (Reuters) - Soy crops in key parts of Argentinas farm belt have been hit by a yield-shriveling drought, spurring the Rosario grain… [+3485 chars]",farmers
860,time,Time,Nilanjana Bhowmick,‘I Cannot Be Intimidated. I Cannot Be Bought.’ The Women Leading India’s Farmers’ Protests,Women are on the front lines of India’s farmer protests—and making themselves heard.,https://time.com/5942125/women-india-farmers-protests/,https://api.time.com/wp-content/uploads/2021/03/women-india-farmers-protests-1.jpg?quality=85&crop=0px%2C159px%2C2400px%2C1257px&resize=1200%2C628&strip,2021-03-05T02:00:57Z,"The message to women was clear: Go back home. Since November, hundreds of thousands of farmers had gathered at different sites on the outskirts of the Indian capital to demand the repeal of three agr… [+6499 chars]",farmers
861,business-insider,Business Insider,Sponsor Post,How data analytics is creating a more precise food supply chain,Summary List PlacementThis post was created by Insider Studios with ING Wholesale Banking.Join the conversation about this story »,https://www.businessinsider.com/sc/data-analytics-helps-solve-food-insecurity-2021-3,https://media.tbistatic.com/bistudios/_00/dev/ING/multimedia_4/assets/social.jpg,2021-03-05T09:58:36Z,"In many ways, an alarmingly volatile climate forces farmers to be much more precise.
Climate change is increasing temperatures and altering rainfall patterns, which has an impact on what can be grow… [+1955 chars]",farmers
862,reuters,Reuters,Reuters Staff,UPDATE 1-China to crack down on counterfeit seeds in food security push - Reuters,"China's agriculture ministry on Tuesday said it had called for a nationwide crackdown on the production and sale of counterfeit, low-quality seeds as the government makes the seed sector a pillar of its food security push.",https://www.reuters.com/article/china-seeds-idUSL2N2L00UU,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-02T12:32:00Z,"By Reuters Staff
(Adds detail, background)
BEIJING, March 2 (Reuters) - Chinas agriculture ministry on Tuesday said it had called for a nationwide crackdown on the production and sale of counterfei… [+1212 chars]",farmers
863,reuters,Reuters,Libby George,Factbox: The violence and insecurity affecting Nigeria - Reuters,"Gunmen have freed all 279 girls who were kidnapped from a boarding school in northwest Nigeria on Friday, officials said on Tuesday.",https://www.reuters.com/article/us-nigeria-security-kidnappings-violence-idUSKCN2AU10C,https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553438230&r=LYNXNPEH210L0&w=800,2021-03-02T10:34:00Z,"(Reuters) - Gunmen have freed all 279 girls who were kidnapped from a boarding school in northwest Nigeria on Friday, officials said on Tuesday.
Girls who were kidnapped from a boarding school in th… [+3884 chars]",farmers
864,reuters,Reuters,Libby George,Factbox: The violence and insecurity affecting Nigeria - Reuters,"Gunmen have freed all 279 girls who were kidnapped from a boarding school in northwest Nigeria on Friday, officials said on Tuesday.",https://www.reuters.com/article/uk-nigeria-security-kidnappings-violence-idUSKCN2AU11L,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-02T10:46:00Z,"(Reuters) - Gunmen have freed all 279 girls who were kidnapped from a boarding school in northwest Nigeria on Friday, officials said on Tuesday.
It was the second such abduction in just over a week … [+3699 chars]",farmers
865,vice-news,Vice News,"Pallavi Pundir, Danish Raza , Alan Wong","Secret Printers, Anonymous Bylines: Indian Protesters Take News Into Own Hands",India’s state media called thousands of agitating farmers “terrorists” A new crop of alternative news outlets promise to tell the true story.,https://www.vice.com/en/article/g5ba8m/india-farmer-protests-secret-bylines-anonymous-alternative-media-resistance,https://video-images.vice.com/articles/6051ca2b59801d009381322a/lede/1615972911514-fotojet-83.jpeg?image-resize-opts=Y3JvcD0xeHc6MXhoO2NlbnRlcixjZW50ZXImcmVzaXplPTEyMDA6KiZyZXNpemU9MTIwMDoq,2021-03-17T15:34:48Z,"Newspapers are often named after places. But 29-year-old Navkiran Natt had another idea when she founded one of the hottest new newspapers in India: Trolley Times.
Natt, a 29-year-old dentist and an… [+5260 chars]",farmers
866,techcrunch,TechCrunch,Natasha Lomas,Russia is trying to throttle Twitter,"In its latest strike against online content it doesn’t control Russia is throttling Twitter. State agency Roskomnadzor said today it was taking the action in response to the social media not removing banned content, claiming it had identified more than 3,000 …",http://techcrunch.com/2021/03/10/russia-is-trying-to-throttle-twitter/,https://techcrunch.com/wp-content/uploads/2019/04/twitter-app-icon-ios.jpg?w=711,2021-03-10T13:01:31Z,In its latest strike against online content it doesn’t control Russia is throttling Twitter. State agency Roskomnadzor said today it was taking the action in response to the social media not removing… [+4384 chars],farmers
867,techcrunch,TechCrunch,Jonathan Shieber,Atlanta’s early stage investment renaissance continues with Overline’s $27 million fund close,"Michael Cohn became a celebrity in the Atlanta startup ecosystem when the company he co-founded was sold to Accenture in a deal valued somewhere between $350 million and $400 million nearly six years ago. That same year, Sean O’Brien also made waves in the co…",http://techcrunch.com/2021/03/30/atlantas-early-stage-investment-renaissance-continues-with-overlines-27-million-fund-close/,https://techcrunch.com/wp-content/uploads/2019/10/GettyImages-465511129.jpg?w=431,2021-03-30T13:00:28Z,Michael Cohn became a celebrity in the Atlanta startup ecosystem when the company he co-founded was sold to Accenture in a deal valued somewhere between $350 million and $400 million nearly six years… [+4222 chars],farmers
868,techcrunch,TechCrunch,Brian Heater,"Eye, robot","So, this is going to sound like a cop out (because, honestly, it kind of is), but the through line for the past week’s robotics investments is variety. That is to say that this week’s round of funding is all over the place, in terms of verticals, which is pro…",http://techcrunch.com/2021/03/11/robotics-roundup-3/,https://techcrunch.com/wp-content/uploads/2016/10/img_0354.jpg?w=600,2021-03-11T17:00:57Z,"So, this is going to sound like a cop out (because, honestly, it kind of is), but the through line for the past weeks robotics investments is variety. That is to say that this weeks round of funding … [+5020 chars]",farmers
869,national-geographic,National Geographic,Jorge Elices,Ismail al-Jazari – the medieval 'Father of Robotics',"From water pumps to musical automatons, Ismail al-Jazari's extraordinary machines ranged from practical to playful, delighting farmers and kings alike.",https://www.nationalgeographic.com/history/world-history-magazine/article/ismail-al-jazari-muslim-inventor-called-father-robotics,https://i.natgeofe.com/n/815cb5b5-acc3-4e45-99de-e475e8062a87/alarm-clock.jpg?w=1200,2021-02-28T12:03:02Z,Fountains that could be programmed to switch on and off. A model of an Indian mahout (driver) who struck the half hour on his elephants head. Automatons in the form of servants that could offer guest… [+8211 chars],farmers
870,reuters,Reuters,"Edward McAllister, Aaron Ross",President promises justice as Equatorial Guinea mourns 105 blast victims - Reuters,Mourners cried out and held up pictures of lost loved ones as Equatorial Guinea held a mass funeral on Friday for the 105 victims of a series of explosions that levelled much of the city of Bata.,https://www.reuters.com/article/uk-equatorial-blast-idUSKBN2B426M,https://static.reuters.com/resources/r/?m=02&d=20210312&t=2&i=1554700197&r=LYNXMPEH2B18V&w=800,2021-03-12T17:00:00Z,DAKAR (Reuters) - Mourners cried out and held up pictures of lost loved ones as Equatorial Guinea held a mass funeral on Friday for the 105 victims of a series of explosions that levelled much of the… [+1792 chars],farmers
871,reuters,Reuters,Timothy Gardner,Democratic senator urges Biden admin to allow diesel swap in Venezuela - Reuters,"Democratic Senator Chris Murphy on Tuesday urged the Biden administration to restore a diesel fuel swap, banned by the previous U.S. president, to provide humanitarian relief to Venezuelan people suffering from economic collapse.",https://www.reuters.com/article/us-usa-venezuela-diesel-senate-idUSKBN2BF311,https://static.reuters.com/resources/r/?m=02&d=20210323&t=2&i=1555954290&r=LYNXMPEH2M1NL&w=800,2021-03-23T22:11:00Z,"WASHINGTON (Reuters) - Democratic Senator Chris Murphy on Tuesday urged the Biden administration to restore a diesel fuel swap, banned by the previous U.S. president, to provide humanitarian relief t… [+1585 chars]",farmers
872,reuters,Reuters,Reuters Staff,Survivors of Equatorial Guinea blasts recall trauma - Reuters,Jesus Nguema Nguema spent 12 desperate hours waiting for news of his family after a series of explosions on March 7 in Equatorial Guinea's city of Bata destroyed his neighbourhood while his children were at home.,https://www.reuters.com/article/us-equatorial-blast-idUSKBN2B60CP,https://static.reuters.com/resources/r/?m=02&d=20210314&t=2&i=1554842789&r=LYNXMPEH2D09R&w=800,2021-03-14T14:04:50Z,"By Reuters Staff
BATA, Equatorial Guinea (Reuters) - Jesus Nguema Nguema spent 12 desperate hours waiting for news of his family after a series of explosions on March 7 in Equatorial Guineas city of… [+1700 chars]",farmers
873,reuters,Reuters,"Hameed Farzad, Sayed Hassib, Aziz Mohammad","Deported from Russia, Afghan man pioneers mushroom farming in Kabul - Reuters","At his farm in Afghanistan's capital Kabul, Rasool Rezaie gently picks oyster mushrooms, part of the around 30 kg he sells in markets daily.",https://www.reuters.com/article/afghanistan-mushroom-int-idUSKBN2B3050,https://static.reuters.com/resources/r/?m=02&d=20210311&t=2&i=1554470375&r=LYNXMPEH2A035&w=800,2021-03-11T01:24:00Z,"KABUL (Reuters) - At his farm in Afghanistans capital Kabul, Rasool Rezaie gently picks oyster mushrooms, part of the around 30 kg he sells in markets daily.
Rezaie learned how to grow mushrooms dur… [+1510 chars]",farmers
